time=46093, red=27767, ir=29299
time=72888, red=29539, ir=31068
time=72898, red=29521, ir=31045
time=72908, red=29512, ir=31032
time=72918, red=29493, ir=31023
time=72928, red=29480, ir=31013
time=72938, red=29465, ir=31009
time=72948, red=29469, ir=31010
time=72958, red=29489, ir=31048
time=72968, red=29519, ir=31055
time=72978, red=29532, ir=31082
time=72988, red=29564, ir=31091
time=72998, red=29605, ir=31143
time=73008, red=29625, ir=31190
time=73018, red=29684, ir=31227
time=73028, red=29744, ir=31261
time=73038, red=29771, ir=31304
time=73048, red=29803, ir=31329
time=73058, red=29802, ir=31326
time=73068, red=29797, ir=31351
time=73078, red=29794, ir=31340
time=73088, red=29789, ir=31331
time=73098, red=29783, ir=31325
time=73108, red=29776, ir=31324
time=73118, red=29771, ir=31305
time=73128, red=29779, ir=31290
time=73138, red=29773, ir=31291
time=73148, red=29757, ir=31272
time=73158, red=29731, ir=31256
time=73168, red=29733, ir=31239
time=73178, red=29717, ir=31244
time=73188, red=29718, ir=31248
time=73198, red=29705, ir=31248
time=73208, red=29706, ir=31250
time=73218, red=29707, ir=31231
time=73228, red=29686, ir=31216
time=73238, red=29691, ir=31198
time=73248, red=29650, ir=31193
time=73258, red=29637, ir=31173
time=73268, red=29622, ir=31145
time=73278, red=29632, ir=31163
time=73288, red=29635, ir=31132
time=73298, red=29625, ir=31141
time=73308, red=29631, ir=31143
time=73318, red=29613, ir=31149
time=73328, red=29620, ir=31154
time=73338, red=29610, ir=31138
HR=117, SP=81
time=73348, red=29594, ir=31143
time=73358, red=29617, ir=31140
time=73368, red=29598, ir=31138
time=73378, red=29576, ir=31137
time=73388, red=29584, ir=31121
time=73398, red=29566, ir=31105
time=73408, red=29546, ir=31096
time=73418, red=29530, ir=31095
time=73428, red=29540, ir=31090
time=73438, red=29547, ir=31086
time=73448, red=29563, ir=31102
time=73458, red=29577, ir=31112
time=73468, red=29591, ir=31149
time=73478, red=29619, ir=31163
time=73488, red=29647, ir=31201
time=73498, red=29673, ir=31230
time=73508, red=29704, ir=31274
time=73518, red=29732, ir=31291
time=73528, red=29770, ir=31326
time=73538, red=29788, ir=31363
time=73548, red=29816, ir=31383
time=73558, red=29815, ir=31378
time=73568, red=29821, ir=31382
time=73578, red=29824, ir=31388
time=73588, red=29841, ir=31400
time=73598, red=29857, ir=31405
time=73608, red=29864, ir=31419
time=73618, red=29862, ir=31415
time=73628, red=29869, ir=31418
time=73638, red=29866, ir=31398
time=73648, red=29838, ir=31386
time=73659, red=29819, ir=31362
time=73669, red=29799, ir=31335
time=73679, red=29760, ir=31288
time=73689, red=29720, ir=31237
time=73699, red=29651, ir=31179
time=73709, red=29606, ir=31123
time=73719, red=29544, ir=31078
time=73729, red=29521, ir=31036
time=73739, red=29489, ir=31009
time=73749, red=29480, ir=30981
time=73759, red=29464, ir=30981
time=73769, red=29458, ir=30972
time=73779, red=29465, ir=30985
time=73789, red=29474, ir=30995
time=73799, red=29498, ir=31008
time=73809, red=29505, ir=31043
time=73819, red=29525, ir=31060
time=73829, red=29572, ir=31075
time=73839, red=29587, ir=31111
time=73849, red=29600, ir=31106
time=73859, red=29594, ir=31126
time=73869, red=29590, ir=31110
time=73879, red=29596, ir=31112
time=73889, red=29596, ir=31121
time=73899, red=29605, ir=31125
time=73909, red=29614, ir=31121
time=73919, red=29615, ir=31134
time=73929, red=29628, ir=31154
time=73939, red=29620, ir=31143
time=73949, red=29640, ir=31157
time=73959, red=29649, ir=31165
time=73969, red=29662, ir=31180
time=73979, red=29657, ir=31188
time=73989, red=29678, ir=31178
time=73999, red=29650, ir=31195
time=74009, red=29674, ir=31199
time=74019, red=29673, ir=31196
time=74029, red=29684, ir=31211
time=74039, red=29714, ir=31249
time=74049, red=29721, ir=31272
time=74059, red=29748, ir=31284
time=74069, red=29739, ir=31258
time=74079, red=29731, ir=31256
time=74089, red=29712, ir=31241
time=74099, red=29710, ir=31221
time=74109, red=29696, ir=31217
time=74119, red=29697, ir=31211
time=74129, red=29688, ir=31211
time=74139, red=29700, ir=31190
time=74149, red=29699, ir=31217
time=74159, red=29717, ir=31235
time=74169, red=29720, ir=31233
time=74179, red=29705, ir=31230
time=74189, red=29703, ir=31225
time=74199, red=29704, ir=31229
time=74209, red=29720, ir=31244
time=74219, red=29713, ir=31216
time=74229, red=29691, ir=31197
time=74239, red=29671, ir=31189
time=74249, red=29645, ir=31166
time=74259, red=29624, ir=31138
time=74269, red=29604, ir=31116
time=74279, red=29583, ir=31096
time=74289, red=29567, ir=31079
time=74299, red=29570, ir=31072
time=74309, red=29561, ir=31085
time=74319, red=29576, ir=31078
time=74329, red=29574, ir=31085
time=74339, red=29569, ir=31084
HR=193, SP=78
time=74365, red=29588, ir=31083
time=74369, red=29590, ir=31096
time=74379, red=29599, ir=31109
time=74389, red=29606, ir=31126
time=74399, red=29608, ir=31120
time=74409, red=29615, ir=31123
time=74419, red=29614, ir=31112
time=74429, red=29629, ir=31134
time=74439, red=29637, ir=31142
time=74449, red=29639, ir=31153
time=74459, red=29662, ir=31182
time=74469, red=29682, ir=31180
time=74479, red=29677, ir=31171
time=74489, red=29675, ir=31177
time=74499, red=29668, ir=31189
time=74509, red=29688, ir=31195
time=74519, red=29689, ir=31200
time=74529, red=29702, ir=31217
time=74539, red=29690, ir=31199
time=74549, red=29670, ir=31179
time=74559, red=29647, ir=31160
time=74569, red=29626, ir=31145
time=74579, red=29626, ir=31124
time=74589, red=29621, ir=31123
time=74599, red=29595, ir=31120
time=74609, red=29599, ir=31107
time=74619, red=29574, ir=31088
time=74629, red=29579, ir=31080
time=74639, red=29569, ir=31085
time=74649, red=29574, ir=31085
time=74659, red=29570, ir=31069
time=74669, red=29573, ir=31064
time=74679, red=29641, ir=31094
time=74689, red=29609, ir=31108
time=74699, red=29624, ir=31127
time=74709, red=29640, ir=31137
time=74719, red=29632, ir=31116
time=74729, red=29615, ir=31112
time=74739, red=29614, ir=31095
time=74749, red=29614, ir=31114
time=74759, red=29611, ir=31108
time=74769, red=29623, ir=31110
time=74779, red=29603, ir=31083
time=74789, red=29598, ir=31074
time=74799, red=29571, ir=31059
time=74809, red=29577, ir=31062
time=74819, red=29581, ir=31068
time=74829, red=29577, ir=31068
time=74839, red=29572, ir=31042
time=74849, red=29556, ir=31042
time=74859, red=29545, ir=31035
time=74869, red=29563, ir=31024
time=74879, red=29597, ir=31070
time=74889, red=29612, ir=31083
time=74899, red=29622, ir=31102
time=74909, red=29633, ir=31108
time=74919, red=29635, ir=31121
time=74929, red=29650, ir=31131
time=74939, red=29675, ir=31161
time=74949, red=29681, ir=31158
time=74959, red=29699, ir=31178
time=74969, red=29700, ir=31198
time=74979, red=29735, ir=31222
time=74989, red=29757, ir=31231
time=74999, red=29782, ir=31258
time=75009, red=29805, ir=31289
time=75019, red=29813, ir=31293
time=75029, red=29816, ir=31303
time=75039, red=29829, ir=31302
time=75049, red=29842, ir=31302
time=75059, red=29837, ir=31309
time=75069, red=29831, ir=31302
time=75079, red=29831, ir=31294
time=75089, red=29814, ir=31293
time=75099, red=29809, ir=31268
time=75109, red=29802, ir=31266
time=75119, red=29811, ir=31297
time=75129, red=29818, ir=31288
time=75139, red=29823, ir=31300
time=75149, red=29829, ir=31311
time=75159, red=29837, ir=31313
time=75169, red=29838, ir=31320
time=75179, red=29863, ir=31314
time=75189, red=29865, ir=31328
time=75199, red=29864, ir=31331
time=75209, red=29887, ir=31351
time=75219, red=29902, ir=31349
time=75229, red=29895, ir=31377
time=75239, red=29913, ir=31360
time=75249, red=29932, ir=31381
time=75259, red=29945, ir=31388
time=75269, red=29961, ir=31405
time=75279, red=29975, ir=31429
time=75289, red=29987, ir=31442
time=75299, red=29988, ir=31448
time=75309, red=29983, ir=31442
time=75319, red=30016, ir=31461
time=75329, red=30021, ir=31451
time=75339, red=30018, ir=31468
time=75349, red=30017, ir=31463
HR=193, SP=78
time=75359, red=30013, ir=31456
time=75369, red=30010, ir=31470
time=75379, red=29993, ir=31462
time=75389, red=29976, ir=31449
time=75399, red=29997, ir=31445
time=75409, red=29978, ir=31440
time=75419, red=29982, ir=31426
time=75429, red=29977, ir=31445
time=75439, red=29975, ir=31437
time=75449, red=29989, ir=31447
time=75459, red=29994, ir=31448
time=75469, red=30009, ir=31460
time=75479, red=30013, ir=31472
time=75489, red=30018, ir=31476
time=75499, red=30033, ir=31489
time=75509, red=30044, ir=31490
time=75519, red=30038, ir=31493
time=75529, red=30011, ir=31491
time=75539, red=29995, ir=31464
time=75549, red=29992, ir=31459
time=75559, red=29972, ir=31441
time=75569, red=29934, ir=31405
time=75579, red=29897, ir=31375
time=75589, red=29895, ir=31372
time=75599, red=29883, ir=31365
time=75609, red=29889, ir=31379
time=75619, red=29877, ir=31381
time=75629, red=29894, ir=31378
time=75639, red=29892, ir=31385
time=75649, red=29886, ir=31396
time=75659, red=29901, ir=31395
time=75669, red=29889, ir=31408
time=75679, red=29909, ir=31411
time=75689, red=29903, ir=31423
time=75699, red=29929, ir=31433
time=75709, red=29964, ir=31459
time=75719, red=29987, ir=31485
time=75729, red=30000, ir=31517
time=75739, red=30021, ir=31538
time=75749, red=30027, ir=31539
time=75759, red=30019, ir=31526
time=75769, red=30009, ir=31517
time=75779, red=30004, ir=31519
time=75789, red=30014, ir=31535
time=75799, red=30029, ir=31562
time=75809, red=30041, ir=31574
time=75819, red=30040, ir=31562
time=75829, red=30056, ir=31576
time=75839, red=30042, ir=31560
time=75849, red=30025, ir=31551
time=75859, red=30033, ir=31543
time=75869, red=30042, ir=31555
time=75879, red=30045, ir=31560
time=75889, red=30042, ir=31546
time=75899, red=30039, ir=31542
time=75909, red=30029, ir=31558
time=75919, red=30040, ir=31564
time=75929, red=30060, ir=31569
time=75939, red=30068, ir=31587
time=75949, red=30085, ir=31611
time=75959, red=30109, ir=31642
time=75969, red=30124, ir=31649
time=75979, red=30145, ir=31663
time=75989, red=30139, ir=31673
time=75999, red=30134, ir=31674
time=76009, red=30147, ir=31683
time=76019, red=30152, ir=31686
time=76029, red=30164, ir=31711
time=76039, red=30163, ir=31718
time=76049, red=30158, ir=31691
time=76059, red=30123, ir=31672
time=76069, red=30111, ir=31650
time=76079, red=30118, ir=31660
time=76089, red=30114, ir=31665
time=76099, red=30108, ir=31660
time=76109, red=30101, ir=31645
time=76119, red=30085, ir=31619
time=76129, red=30065, ir=31622
time=76139, red=30075, ir=31619
time=76149, red=30058, ir=31626
time=76159, red=30045, ir=31598
time=76169, red=30046, ir=31586
time=76179, red=30025, ir=31581
time=76189, red=30029, ir=31588
time=76199, red=30011, ir=31554
time=76209, red=30021, ir=31562
time=76219, red=30016, ir=31565
time=76229, red=30018, ir=31572
time=76239, red=29998, ir=31572
time=76249, red=29994, ir=31564
time=76259, red=29991, ir=31554
time=76269, red=30007, ir=31564
time=76279, red=30001, ir=31555
time=76289, red=29985, ir=31543
time=76299, red=29987, ir=31547
time=76309, red=29987, ir=31540
time=76319, red=29982, ir=31536
time=76329, red=29982, ir=31544
time=76339, red=29991, ir=31536
time=76349, red=30002, ir=31580
HR=95, SP=81
time=76373, red=30011, ir=31592
time=76379, red=30033, ir=31601
time=76389, red=30056, ir=31642
time=76399, red=30077, ir=31647
time=76409, red=30077, ir=31670
time=76419, red=30090, ir=31659
time=76429, red=30071, ir=31651
time=76439, red=30064, ir=31653
time=76449, red=30060, ir=31644
time=76459, red=30074, ir=31659
time=76469, red=30068, ir=31649
time=76479, red=30077, ir=31658
time=76489, red=30077, ir=31671
time=76499, red=30060, ir=31659
time=76509, red=30072, ir=31664
time=76519, red=30061, ir=31664
time=76529, red=30069, ir=31645
time=76539, red=30083, ir=31666
time=76549, red=30067, ir=31649
time=76559, red=30075, ir=31667
time=76569, red=30077, ir=31659
time=76579, red=30081, ir=31673
time=76589, red=30099, ir=31678
time=76599, red=30109, ir=31677
time=76609, red=30104, ir=31691
time=76619, red=30112, ir=31687
time=76629, red=30117, ir=31698
time=76639, red=30130, ir=31711
time=76649, red=30133, ir=31726
time=76659, red=30141, ir=31732
time=76669, red=30141, ir=31741
time=76679, red=30188, ir=31778
time=76689, red=30335, ir=31937
time=76699, red=30437, ir=32021
time=76709, red=30569, ir=32156
time=76719, red=30716, ir=32303
time=76729, red=30851, ir=32439
time=76739, red=30974, ir=32544
time=76749, red=31070, ir=32618
time=76759, red=31118, ir=32655
time=76769, red=31118, ir=32654
time=76779, red=31078, ir=32611
time=76789, red=31016, ir=32548
time=76799, red=30959, ir=32474
time=76809, red=30870, ir=32389
time=76819, red=30778, ir=32300
time=76829, red=30652, ir=32179
time=76839, red=30542, ir=32057
time=76849, red=30410, ir=31950
time=76859, red=30299, ir=31817
time=76869, red=30177, ir=31702
time=76879, red=30063, ir=31593
time=76889, red=29981, ir=31503
time=76899, red=29929, ir=31444
time=76909, red=29867, ir=31396
time=76919, red=29811, ir=31333
time=76929, red=29792, ir=31313
time=76939, red=29766, ir=31280
time=76949, red=29731, ir=31238
time=76959, red=29709, ir=31212
time=76969, red=29690, ir=31209
time=76979, red=29704, ir=31218
time=76989, red=29725, ir=31242
time=76999, red=29757, ir=31280
time=77009, red=29788, ir=31327
time=77019, red=29837, ir=31382
time=77029, red=29887, ir=31435
time=77039, red=29937, ir=31492
time=77049, red=30012, ir=31564
time=77059, red=30074, ir=31621
time=77069, red=30131, ir=31673
time=77079, red=30204, ir=31738
time=77089, red=30251, ir=31798
time=77099, red=30311, ir=31859
time=77109, red=30354, ir=31901
time=77119, red=30393, ir=31946
time=77129, red=30441, ir=31992
time=77139, red=30484, ir=32045
time=77149, red=30520, ir=32079
time=77159, red=30561, ir=32118
time=77169, red=30604, ir=32150
time=77179, red=30616, ir=32166
time=77189, red=30635, ir=32191
time=77199, red=30628, ir=32189
time=77209, red=30625, ir=32188
time=77219, red=30622, ir=32184
time=77229, red=30635, ir=32190
time=77239, red=30640, ir=32203
time=77249, red=30647, ir=32211
time=77259, red=30664, ir=32208
time=77269, red=30674, ir=32231
time=77279, red=30665, ir=32234
time=77289, red=30680, ir=32225
time=77299, red=30673, ir=32217
time=77309, red=30661, ir=32233
time=77319, red=30689, ir=32251
time=77329, red=30716, ir=32313
time=77339, red=30776, ir=32367
time=77349, red=30824, ir=32407
time=77359, red=30832, ir=32443
HR=59, SP=81
time=77369, red=30842, ir=32453
time=77379, red=30812, ir=32414
time=77389, red=30781, ir=32379
time=77399, red=30738, ir=32323
time=77409, red=30685, ir=32279
time=77419, red=30654, ir=32236
time=77429, red=30618, ir=32189
time=77439, red=30580, ir=32169
time=77449, red=30554, ir=32132
time=77459, red=30527, ir=32108
time=77469, red=30522, ir=32102
time=77479, red=30508, ir=32091
time=77489, red=30510, ir=32098
time=77499, red=30506, ir=32073
time=77509, red=30484, ir=32074
time=77519, red=30482, ir=32058
time=77529, red=30494, ir=32073
time=77539, red=30491, ir=32077
time=77549, red=30487, ir=32071
time=77559, red=30485, ir=32060
time=77569, red=30477, ir=32055
time=77579, red=30481, ir=32037
time=77589, red=30452, ir=32009
time=77599, red=30422, ir=31967
time=77609, red=30385, ir=31915
time=77619, red=30333, ir=31888
time=77629, red=30307, ir=31840
time=77639, red=30279, ir=31802
time=77649, red=30266, ir=31801
time=77659, red=30267, ir=31805
time=77669, red=30262, ir=31805
time=77679, red=30276, ir=31820
time=77689, red=30291, ir=31845
time=77699, red=30315, ir=31875
time=77709, red=30334, ir=31898
time=77719, red=30351, ir=31917
time=77729, red=30348, ir=31925
time=77739, red=30357, ir=31925
time=77749, red=30350, ir=31912
time=77759, red=30332, ir=31918
time=77769, red=30330, ir=31924
time=77779, red=30346, ir=31932
time=77789, red=30365, ir=31937
time=77799, red=30381, ir=31976
time=77809, red=30406, ir=32000
time=77819, red=30436, ir=32029
time=77829, red=30454, ir=32050
time=77839, red=30482, ir=32087
time=77849, red=30499, ir=32106
time=77859, red=30522, ir=32142
time=77869, red=30546, ir=32142
time=77879, red=30549, ir=32165
time=77889, red=30563, ir=32198
time=77899, red=30609, ir=32226
time=77909, red=30623, ir=32230
time=77919, red=30632, ir=32275
time=77929, red=30652, ir=32280
time=77939, red=30668, ir=32306
time=77949, red=30706, ir=32322
time=77959, red=30716, ir=32342
time=77969, red=30722, ir=32359
time=77979, red=30712, ir=32348
time=77989, red=30700, ir=32343
time=77999, red=30697, ir=32310
time=78009, red=30679, ir=32289
time=78019, red=30647, ir=32277
time=78029, red=30636, ir=32256
time=78039, red=30613, ir=32247
time=78049, red=30605, ir=32230
time=78059, red=30596, ir=32228
time=78069, red=30612, ir=32216
time=78079, red=30596, ir=32210
time=78089, red=30589, ir=32214
time=78099, red=30589, ir=32190
time=78109, red=30557, ir=32179
time=78119, red=30534, ir=32150
time=78129, red=30536, ir=32146
time=78139, red=30494, ir=32127
time=78149, red=30479, ir=32116
time=78159, red=30456, ir=32073
time=78169, red=30418, ir=32046
time=78179, red=30409, ir=32019
time=78189, red=30384, ir=32012
time=78199, red=30382, ir=32001
time=78209, red=30365, ir=31998
time=78219, red=30367, ir=31993
time=78229, red=30390, ir=32005
time=78239, red=30403, ir=32021
time=78249, red=30402, ir=32038
time=78259, red=30402, ir=32042
time=78269, red=30394, ir=32036
time=78279, red=30421, ir=32036
time=78289, red=30410, ir=32058
time=78299, red=30437, ir=32083
time=78309, red=30466, ir=32083
time=78319, red=30478, ir=32109
time=78329, red=30483, ir=32129
time=78339, red=30516, ir=32159
time=78349, red=30535, ir=32166
time=78359, red=30552, ir=32183
HR=65, SP=81
time=78384, red=30582, ir=32208
time=78389, red=30598, ir=32213
time=78399, red=30612, ir=32240
time=78409, red=30621, ir=32265
time=78419, red=30659, ir=32272
time=78429, red=30673, ir=32298
time=78439, red=30696, ir=32327
time=78449, red=30717, ir=32323
time=78459, red=30691, ir=32314
time=78469, red=30681, ir=32307
time=78479, red=30681, ir=32298
time=78489, red=30686, ir=32314
time=78499, red=30676, ir=32293
time=78509, red=30676, ir=32287
time=78519, red=30627, ir=32238
time=78529, red=30603, ir=32214
time=78539, red=30559, ir=32175
time=78549, red=30538, ir=32141
time=78559, red=30522, ir=32130
time=78569, red=30521, ir=32090
time=78579, red=30491, ir=32071
time=78589, red=30484, ir=32052
time=78599, red=30459, ir=32044
time=78609, red=30438, ir=32034
time=78619, red=30441, ir=32015
time=78629, red=30417, ir=32016
time=78639, red=30428, ir=32006
time=78649, red=30458, ir=32046
time=78659, red=30481, ir=32042
time=78669, red=30510, ir=32074
time=78679, red=30529, ir=32106
time=78689, red=30541, ir=32131
time=78699, red=30567, ir=32140
time=78709, red=30577, ir=32149
time=78719, red=30607, ir=32155
time=78729, red=30610, ir=32175
time=78739, red=30620, ir=32197
time=78749, red=30621, ir=32178
time=78759, red=30610, ir=32178
time=78770, red=30606, ir=32167
time=78780, red=30604, ir=32178
time=78790, red=30619, ir=32170
time=78800, red=30627, ir=32185
time=78810, red=30627, ir=32185
time=78820, red=30632, ir=32205
time=78830, red=30634, ir=32203
time=78840, red=30651, ir=32213
time=78850, red=30628, ir=32200
time=78860, red=30639, ir=32217
time=78870, red=30621, ir=32197
time=78880, red=30619, ir=32202
time=78890, red=30623, ir=32200
time=78900, red=30634, ir=32220
time=78910, red=30633, ir=32196
time=78920, red=30602, ir=32203
time=78930, red=30607, ir=32188
time=78940, red=30616, ir=32187
time=78950, red=30611, ir=32196
time=78960, red=30613, ir=32191
time=78970, red=30605, ir=32163
time=78980, red=30588, ir=32169
time=78990, red=30581, ir=32158
time=79000, red=30577, ir=32156
time=79010, red=30584, ir=32153
time=79020, red=30594, ir=32183
time=79030, red=30603, ir=32190
time=79040, red=30625, ir=32216
time=79050, red=30640, ir=32233
time=79060, red=30632, ir=32234
time=79070, red=30657, ir=32244
time=79080, red=30626, ir=32220
time=79090, red=30606, ir=32211
time=79100, red=30603, ir=32208
time=79110, red=30582, ir=32198
time=79120, red=30573, ir=32170
time=79130, red=30540, ir=32153
time=79140, red=30521, ir=32131
time=79150, red=30520, ir=32134
time=79160, red=30536, ir=32160
time=79170, red=30568, ir=32176
time=79180, red=30585, ir=32204
time=79190, red=30625, ir=32235
time=79200, red=30641, ir=32263
time=79210, red=30660, ir=32278
time=79220, red=30690, ir=32316
time=79230, red=30719, ir=32347
time=79240, red=30743, ir=32386
time=79250, red=30765, ir=32421
time=79260, red=30787, ir=32452
time=79270, red=30837, ir=32495
time=79280, red=30846, ir=32514
time=79290, red=30847, ir=32511
time=79300, red=30827, ir=32469
time=79310, red=30762, ir=32423
time=79320, red=30719, ir=32358
time=79330, red=30640, ir=32287
time=79340, red=30566, ir=32215
time=79350, red=30515, ir=32157
time=79360, red=30477, ir=32110
time=79370, red=30458, ir=32090
HR=100, SP=80
time=79380, red=30425, ir=32073
time=79390, red=30419, ir=32079
time=79400, red=30417, ir=32087
time=79410, red=30430, ir=32091
time=79420, red=30422, ir=32081
time=79430, red=30440, ir=32083
time=79440, red=30438, ir=32098
time=79450, red=30450, ir=32103
time=79460, red=30440, ir=32111
time=79470, red=30438, ir=32115
time=79480, red=30466, ir=32122
time=79490, red=30486, ir=32129
time=79500, red=30480, ir=32125
time=79510, red=30477, ir=32130
time=79520, red=30482, ir=32133
time=79530, red=30465, ir=32138
time=79540, red=30449, ir=32118
time=79550, red=30431, ir=32108
time=79560, red=30437, ir=32101
time=79570, red=30438, ir=32111
time=79580, red=30441, ir=32117
time=79590, red=30437, ir=32147
time=79600, red=30438, ir=32132
time=79610, red=30399, ir=32094
time=79620, red=30387, ir=32080
time=79630, red=30380, ir=32072
time=79640, red=30382, ir=32097
time=79650, red=30386, ir=32092
time=79660, red=30382, ir=32084
time=79670, red=30350, ir=32045
time=79680, red=30281, ir=31960
time=79690, red=30174, ir=31823
time=79700, red=30007, ir=31669
time=79710, red=29859, ir=31483
time=79720, red=29701, ir=31336
time=79730, red=29582, ir=31209
time=79740, red=29494, ir=31120
time=79750, red=29455, ir=31064
time=79760, red=29415, ir=31042
time=79770, red=29402, ir=31015
time=79780, red=29371, ir=31008
time=79790, red=29376, ir=31006
time=79800, red=29397, ir=31026
time=79810, red=29442, ir=31066
time=79820, red=29467, ir=31105
time=79830, red=29483, ir=31136
time=79840, red=29519, ir=31178
time=79850, red=29565, ir=31229
time=79860, red=29599, ir=31266
time=79870, red=29661, ir=31323
time=79880, red=29724, ir=31400
time=79890, red=29771, ir=31470
time=79900, red=29841, ir=31533
time=79910, red=29895, ir=31586
time=79920, red=29956, ir=31635
time=79930, red=30003, ir=31705
time=79940, red=30067, ir=31761
time=79950, red=30132, ir=31817
time=79960, red=30173, ir=31866
time=79970, red=30208, ir=31884
time=79980, red=30248, ir=31925
time=79990, red=30277, ir=31969
time=80000, red=30316, ir=31978
time=80010, red=30353, ir=32020
time=80020, red=30396, ir=32090
time=80030, red=30440, ir=32130
time=80040, red=30482, ir=32164
time=80050, red=30499, ir=32180
time=80060, red=30535, ir=32202
time=80070, red=30529, ir=32201
time=80080, red=30542, ir=32200
time=80090, red=30531, ir=32204
time=80100, red=30528, ir=32184
time=80110, red=30501, ir=32176
time=80120, red=30491, ir=32153
time=80130, red=30455, ir=32126
time=80140, red=30436, ir=32086
time=80150, red=30410, ir=32067
time=80160, red=30378, ir=32043
time=80170, red=30369, ir=32015
time=80180, red=30354, ir=31993
time=80190, red=30354, ir=31978
time=80200, red=30329, ir=31941
time=80210, red=30316, ir=31930
time=80220, red=30313, ir=31934
time=80230, red=30317, ir=31908
time=80240, red=30307, ir=31889
time=80250, red=30302, ir=31874
time=80260, red=30306, ir=31875
time=80270, red=30315, ir=31875
time=80280, red=30319, ir=31891
time=80290, red=30320, ir=31876
time=80300, red=30328, ir=31882
time=80310, red=30323, ir=31901
time=80320, red=30342, ir=31899
time=80330, red=30380, ir=31923
time=80340, red=30395, ir=31951
time=80350, red=30414, ir=31985
time=80360, red=30439, ir=32011
time=80370, red=30460, ir=32037
HR=93, SP=83
time=80394, red=30485, ir=32054
time=80400, red=30528, ir=32106
time=80410, red=30567, ir=32152
time=80420, red=30633, ir=32204
time=80430, red=30666, ir=32252
time=80440, red=30682, ir=32282
time=80450, red=30700, ir=32297
time=80460, red=30716, ir=32314
time=80470, red=30695, ir=32328
time=80480, red=30712, ir=32330
time=80490, red=30684, ir=32302
time=80500, red=30657, ir=32276
time=80510, red=30622, ir=32237
time=80520, red=30601, ir=32202
time=80530, red=30545, ir=32150
time=80540, red=30519, ir=32112
time=80550, red=30457, ir=32044
time=80560, red=30410, ir=31991
time=80570, red=30354, ir=31936
time=80580, red=30273, ir=31863
time=80590, red=30231, ir=31808
time=80600, red=30180, ir=31763
time=80610, red=30168, ir=31767
time=80620, red=30194, ir=31791
time=80630, red=30209, ir=31805
time=80640, red=30221, ir=31815
time=80650, red=30221, ir=31832
time=80660, red=30212, ir=31815
time=80670, red=30208, ir=31823
time=80680, red=30211, ir=31807
time=80690, red=30217, ir=31823
time=80700, red=30244, ir=31829
time=80710, red=30291, ir=31899
time=80720, red=30325, ir=31933
time=80730, red=30369, ir=31978
time=80740, red=30420, ir=32034
time=80750, red=30455, ir=32072
time=80760, red=30517, ir=32118
time=80770, red=30527, ir=32145
time=80780, red=30541, ir=32156
time=80790, red=30550, ir=32157
time=80800, red=30561, ir=32161
time=80810, red=30569, ir=32185
time=80820, red=30586, ir=32192
time=80830, red=30598, ir=32211
time=80840, red=30609, ir=32199
time=80850, red=30603, ir=32206
time=80860, red=30603, ir=32214
time=80870, red=30588, ir=32222
time=80880, red=30625, ir=32239
time=80890, red=30643, ir=32249
time=80900, red=30637, ir=32248
time=80910, red=30647, ir=32252
time=80920, red=30647, ir=32257
time=80930, red=30656, ir=32261
time=80940, red=30678, ir=32291
time=80950, red=30698, ir=32298
time=80960, red=30697, ir=32316
time=80970, red=30707, ir=32331
time=80980, red=30725, ir=32323
time=80990, red=30734, ir=32324
time=81000, red=30730, ir=32351
time=81010, red=30742, ir=32351
time=81020, red=30764, ir=32364
time=81030, red=30759, ir=32362
time=81040, red=30768, ir=32376
time=81050, red=30743, ir=32385
time=81060, red=30755, ir=32371
time=81070, red=30759, ir=32368
time=81080, red=30757, ir=32372
time=81090, red=30779, ir=32371
time=81100, red=30757, ir=32367
time=81110, red=30741, ir=32349
time=81120, red=30720, ir=32337
time=81130, red=30716, ir=32301
time=81140, red=30703, ir=32312
time=81150, red=30695, ir=32280
time=81160, red=30672, ir=32273
time=81170, red=30658, ir=32249
time=81180, red=30625, ir=32223
time=81190, red=30625, ir=32215
time=81200, red=30593, ir=32187
time=81210, red=30569, ir=32163
time=81220, red=30546, ir=32139
time=81230, red=30527, ir=32110
time=81240, red=30513, ir=32107
time=81250, red=30506, ir=32097
time=81260, red=30507, ir=32086
time=81270, red=30480, ir=32063
time=81280, red=30476, ir=32064
time=81290, red=30454, ir=32044
time=81300, red=30457, ir=32034
time=81310, red=30448, ir=32020
time=81320, red=30425, ir=32005
time=81330, red=30424, ir=32005
time=81340, red=30416, ir=31993
time=81350, red=30396, ir=31983
time=81360, red=30377, ir=31970
time=81370, red=30381, ir=31967
time=81380, red=30408, ir=31983
HR=146, SP=83
time=81390, red=30420, ir=32001
time=81400, red=30448, ir=32045
time=81410, red=30460, ir=32058
time=81420, red=30476, ir=32067
time=81430, red=30472, ir=32056
time=81440, red=30471, ir=32075
time=81450, red=30475, ir=32071
time=81460, red=30469, ir=32070
time=81470, red=30466, ir=32071
time=81480, red=30468, ir=32079
time=81490, red=30456, ir=32053
time=81500, red=30449, ir=32036
time=81510, red=30452, ir=32018
time=81520, red=30433, ir=32014
time=81530, red=30419, ir=31992
time=81540, red=30406, ir=31975
time=81550, red=30363, ir=31935
time=81560, red=30325, ir=31890
time=81570, red=30288, ir=31838
time=81580, red=30236, ir=31789
time=81590, red=30200, ir=31731
time=81600, red=30138, ir=31656
