time=24228, red=82596, ir=255728
time=41783, red=82624, ir=255476
time=41793, red=82632, ir=255500
time=41803, red=82623, ir=255491
time=41813, red=82634, ir=255491
time=41823, red=82628, ir=255512
time=41833, red=82633, ir=255522
time=41843, red=82618, ir=255505
time=41853, red=82622, ir=255499
time=41863, red=82626, ir=255519
time=41873, red=82621, ir=255536
time=41883, red=82620, ir=255525
time=41893, red=82630, ir=255566
time=41903, red=82626, ir=255584
time=41913, red=82634, ir=255605
time=41923, red=82641, ir=255646
time=41933, red=82629, ir=255650
time=41943, red=82643, ir=255681
time=41953, red=82634, ir=255666
time=41963, red=82634, ir=255671
time=41973, red=82642, ir=255653
time=41983, red=82633, ir=255673
time=41993, red=82627, ir=255672
time=42003, red=82635, ir=255682
time=42013, red=82630, ir=255681
time=42023, red=82631, ir=255688
time=42033, red=82640, ir=255716
time=42043, red=82638, ir=255703
time=42053, red=82633, ir=255711
time=42063, red=82634, ir=255716
time=42073, red=82630, ir=255744
time=42083, red=82624, ir=255786
time=42093, red=82626, ir=255817
time=42103, red=82591, ir=255770
time=42113, red=82577, ir=255745
time=42123, red=82573, ir=255754
time=42133, red=82577, ir=255761
time=42143, red=82571, ir=255782
time=42153, red=82563, ir=255806
time=42163, red=82578, ir=255818
time=42173, red=82582, ir=255828
HR=56, SP=98
time=42197, red=82595, ir=255829
time=42203, red=82606, ir=255834
time=42213, red=82624, ir=255825
time=42223, red=82603, ir=255831
time=42233, red=82610, ir=255858
time=42243, red=82618, ir=255869
time=42253, red=82635, ir=255897
time=42263, red=82630, ir=255927
time=42273, red=82633, ir=255958
time=42283, red=82641, ir=255979
time=42293, red=82638, ir=255994
time=42303, red=82648, ir=255997
time=42313, red=82647, ir=255996
time=42323, red=82629, ir=255995
time=42333, red=82639, ir=255984
time=42343, red=82641, ir=255948
time=42353, red=82626, ir=255910
time=42363, red=82617, ir=255895
time=42373, red=82611, ir=255862
time=42383, red=82608, ir=255850
time=42393, red=82615, ir=255817
time=42403, red=82610, ir=255807
time=42413, red=82620, ir=255784
time=42423, red=82618, ir=255751
time=42433, red=82602, ir=255681
time=42443, red=82593, ir=255662
time=42453, red=82588, ir=255608
time=42463, red=82580, ir=255559
time=42473, red=82576, ir=255546
time=42483, red=82563, ir=255497
time=42493, red=82573, ir=255488
time=42503, red=82573, ir=255447
time=42513, red=82563, ir=255362
time=42523, red=82558, ir=255333
time=42533, red=82567, ir=255316
time=42543, red=82549, ir=255314
time=42553, red=82556, ir=255291
time=42563, red=82569, ir=255258
time=42573, red=82553, ir=255218
time=42583, red=82552, ir=255181
time=42593, red=82573, ir=255175
time=42603, red=82549, ir=255157
time=42613, red=82545, ir=255126
time=42623, red=82559, ir=255138
time=42633, red=82553, ir=255117
time=42643, red=82562, ir=255120
time=42653, red=82580, ir=255116
time=42663, red=82562, ir=255098
time=42673, red=82560, ir=255094
time=42683, red=82562, ir=255104
time=42693, red=82567, ir=255103
time=42703, red=82576, ir=255148
time=42713, red=82581, ir=255168
time=42723, red=82589, ir=255175
time=42733, red=82597, ir=255196
time=42743, red=82594, ir=255217
time=42753, red=82592, ir=255223
time=42763, red=82598, ir=255241
time=42773, red=82607, ir=255270
time=42783, red=82622, ir=255285
time=42793, red=82598, ir=255268
time=42803, red=82618, ir=255309
time=42813, red=82625, ir=255322
time=42823, red=82621, ir=255323
time=42833, red=82624, ir=255346
time=42843, red=82628, ir=255359
time=42853, red=82628, ir=255357
time=42863, red=82640, ir=255397
time=42873, red=82629, ir=255421
time=42883, red=82626, ir=255424
time=42893, red=82626, ir=255402
time=42903, red=82628, ir=255411
time=42913, red=82630, ir=255430
time=42923, red=82643, ir=255448
time=42933, red=82643, ir=255456
time=42943, red=82635, ir=255492
time=42953, red=82641, ir=255489
time=42963, red=82646, ir=255485
time=42973, red=82641, ir=255491
time=42983, red=82645, ir=255508
time=42993, red=82639, ir=255505
time=43003, red=82632, ir=255509
time=43013, red=82636, ir=255502
time=43023, red=82638, ir=255510
time=43033, red=82640, ir=255505
time=43043, red=82651, ir=255523
time=43053, red=82641, ir=255552
time=43063, red=82648, ir=255543
time=43073, red=82646, ir=255556
time=43083, red=82639, ir=255556
time=43093, red=82651, ir=255577
time=43103, red=82659, ir=255584
time=43113, red=82645, ir=255578
time=43123, red=82643, ir=255576
time=43133, red=82652, ir=255594
time=43143, red=82639, ir=255599
time=43153, red=82643, ir=255591
time=43163, red=82652, ir=255600
time=43173, red=82665, ir=255625
time=43183, red=82652, ir=255626
HR=75, SP=96
time=43193, red=82643, ir=255659
time=43203, red=82642, ir=255650
time=43213, red=82639, ir=255659
time=43223, red=82657, ir=255680
time=43233, red=82660, ir=255687
time=43243, red=82662, ir=255730
time=43253, red=82653, ir=255716
time=43263, red=82661, ir=255717
time=43273, red=82652, ir=255715
time=43283, red=82651, ir=255707
time=43293, red=82648, ir=255728
time=43303, red=82653, ir=255743
time=43313, red=82662, ir=255751
time=43323, red=82656, ir=255786
time=43333, red=82666, ir=255794
time=43343, red=82658, ir=255834
time=43353, red=82664, ir=255828
time=43363, red=82661, ir=255846
time=43373, red=82667, ir=255845
time=43383, red=82657, ir=255849
time=43393, red=82663, ir=255868
time=43403, red=82672, ir=255898
time=43413, red=82661, ir=255895
time=43423, red=82656, ir=255911
time=43433, red=82672, ir=255911
time=43443, red=82655, ir=255934
time=43453, red=82675, ir=255961
time=43463, red=82654, ir=255965
time=43473, red=82664, ir=255979
time=43483, red=82669, ir=255996
time=43493, red=82668, ir=256010
time=43503, red=82675, ir=256014
time=43513, red=82662, ir=256009
time=43523, red=82656, ir=256033
time=43533, red=82672, ir=256051
time=43543, red=82677, ir=256065
time=43553, red=82669, ir=256100
time=43563, red=82666, ir=256106
time=43573, red=82662, ir=256113
time=43583, red=82667, ir=256113
time=43593, red=82671, ir=256113
time=43603, red=82660, ir=256139
time=43613, red=82678, ir=256129
time=43623, red=82670, ir=256133
time=43633, red=82654, ir=256173
time=43643, red=82663, ir=256199
time=43653, red=82663, ir=256204
time=43663, red=82673, ir=256211
time=43673, red=82676, ir=256222
time=43683, red=82662, ir=256230
time=43693, red=82660, ir=256278
time=43703, red=82675, ir=256279
time=43713, red=82679, ir=256286
time=43723, red=82665, ir=256269
time=43733, red=82654, ir=256301
time=43743, red=82671, ir=256314
time=43753, red=82662, ir=256306
time=43763, red=82658, ir=256334
time=43773, red=82665, ir=256350
time=43783, red=82665, ir=256355
time=43793, red=82670, ir=256378
time=43803, red=82664, ir=256392
time=43813, red=82666, ir=256381
time=43823, red=82675, ir=256423
time=43833, red=82657, ir=256421
time=43843, red=82664, ir=256432
time=43853, red=82648, ir=256425
time=43863, red=82665, ir=256428
time=43873, red=82660, ir=256434
time=43883, red=82648, ir=256419
time=43893, red=82669, ir=256431
time=43903, red=82662, ir=256416
time=43913, red=82640, ir=256373
time=43923, red=82647, ir=256353
time=43933, red=82643, ir=256342
time=43943, red=82637, ir=256283
time=43953, red=82637, ir=256267
time=43963, red=82632, ir=256223
time=43973, red=82618, ir=256193
time=43983, red=82625, ir=256147
time=43993, red=82601, ir=256082
time=44003, red=82594, ir=256055
time=44013, red=82600, ir=256038
time=44023, red=82590, ir=255974
time=44033, red=82593, ir=255923
time=44043, red=82578, ir=255877
time=44053, red=82579, ir=255851
time=44063, red=82579, ir=255784
time=44073, red=82579, ir=255736
time=44083, red=82561, ir=255712
time=44093, red=82563, ir=255663
time=44103, red=82546, ir=255640
time=44113, red=82562, ir=255599
time=44123, red=82564, ir=255559
time=44133, red=82566, ir=255510
time=44143, red=82555, ir=255497
time=44153, red=82568, ir=255483
time=44163, red=82560, ir=255462
time=44173, red=82553, ir=255430
time=44183, red=82553, ir=255397
HR=75, SP=96
time=44208, red=82563, ir=255379
time=44213, red=82548, ir=255354
time=44223, red=82548, ir=255348
time=44233, red=82561, ir=255349
time=44243, red=82558, ir=255360
time=44253, red=82578, ir=255352
time=44263, red=82575, ir=255352
time=44273, red=82561, ir=255332
time=44283, red=82565, ir=255337
time=44293, red=82565, ir=255326
time=44303, red=82568, ir=255350
time=44313, red=82563, ir=255363
time=44323, red=82580, ir=255357
time=44333, red=82576, ir=255350
time=44343, red=82592, ir=255372
time=44353, red=82574, ir=255379
time=44363, red=82591, ir=255393
time=44373, red=82591, ir=255379
time=44383, red=82587, ir=255397
time=44393, red=82580, ir=255396
time=44403, red=82592, ir=255419
time=44413, red=82600, ir=255429
time=44423, red=82618, ir=255434
time=44433, red=82604, ir=255449
time=44443, red=82598, ir=255472
time=44453, red=82605, ir=255498
time=44463, red=82613, ir=255513
time=44473, red=82615, ir=255508
time=44483, red=82608, ir=255518
time=44493, red=82611, ir=255510
time=44503, red=82617, ir=255521
time=44513, red=82601, ir=255514
time=44523, red=82606, ir=255515
time=44533, red=82623, ir=255517
time=44543, red=82604, ir=255510
time=44553, red=82599, ir=255507
time=44563, red=82590, ir=255520
time=44573, red=82613, ir=255506
time=44583, red=82604, ir=255507
time=44593, red=82607, ir=255491
time=44603, red=82619, ir=255522
time=44613, red=82608, ir=255532
time=44623, red=82596, ir=255519
time=44633, red=82603, ir=255517
time=44643, red=82602, ir=255518
time=44653, red=82612, ir=255506
time=44663, red=82608, ir=255502
time=44673, red=82593, ir=255528
time=44683, red=82613, ir=255514
time=44693, red=82623, ir=255520
time=44703, red=82621, ir=255543
time=44713, red=82608, ir=255530
time=44723, red=82614, ir=255555
time=44733, red=82626, ir=255544
time=44743, red=82615, ir=255551
time=44753, red=82624, ir=255575
time=44763, red=82620, ir=255610
time=44773, red=82621, ir=255601
time=44783, red=82619, ir=255610
time=44793, red=82619, ir=255633
time=44803, red=82618, ir=255644
time=44813, red=82634, ir=255663
time=44823, red=82628, ir=255647
time=44833, red=82624, ir=255643
time=44843, red=82623, ir=255638
time=44853, red=82625, ir=255632
time=44863, red=82616, ir=255578
time=44873, red=82595, ir=255565
time=44883, red=82613, ir=255549
time=44893, red=82607, ir=255537
time=44903, red=82595, ir=255541
time=44913, red=82609, ir=255539
time=44923, red=82620, ir=255575
time=44933, red=82604, ir=255590
time=44943, red=82608, ir=255608
time=44953, red=82615, ir=255642
time=44963, red=82616, ir=255657
time=44973, red=82617, ir=255683
time=44983, red=82633, ir=255687
time=44993, red=82625, ir=255719
time=45003, red=82626, ir=255744
time=45013, red=82621, ir=255745
time=45023, red=82616, ir=255775
time=45033, red=82635, ir=255794
time=45043, red=82618, ir=255809
time=45053, red=82613, ir=255816
time=45063, red=82603, ir=255789
time=45073, red=82574, ir=255716
time=45083, red=82562, ir=255675
time=45093, red=82539, ir=255660
time=45103, red=82529, ir=255658
time=45113, red=82541, ir=255652
time=45123, red=82543, ir=255641
time=45133, red=82551, ir=255676
time=45143, red=82573, ir=255677
time=45153, red=82557, ir=255656
time=45163, red=82566, ir=255641
time=45173, red=82568, ir=255623
time=45183, red=82577, ir=255640
time=45193, red=82584, ir=255666
HR=75, SP=90
time=45203, red=82584, ir=255692
time=45213, red=82589, ir=255732
time=45223, red=82592, ir=255766
time=45233, red=82600, ir=255793
time=45243, red=82611, ir=255798
time=45253, red=82616, ir=255818
time=45263, red=82603, ir=255856
time=45273, red=82614, ir=255870
time=45283, red=82609, ir=255876
time=45293, red=82604, ir=255883
time=45303, red=82616, ir=255913
time=45313, red=82618, ir=255927
time=45323, red=82625, ir=255967
time=45333, red=82624, ir=255969
time=45343, red=82617, ir=255948
time=45353, red=82617, ir=255973
time=45363, red=82629, ir=255970
time=45373, red=82624, ir=255986
time=45383, red=82633, ir=256000
time=45393, red=82619, ir=256019
time=45403, red=82628, ir=256051
time=45413, red=82632, ir=256078
time=45423, red=82619, ir=256074
time=45433, red=82626, ir=256094
time=45443, red=82630, ir=256103
time=45453, red=82626, ir=256139
time=45463, red=82628, ir=256148
time=45473, red=82623, ir=256154
time=45483, red=82641, ir=256153
time=45493, red=82626, ir=256147
time=45503, red=82631, ir=256162
time=45513, red=82628, ir=256160
time=45523, red=82618, ir=256157
time=45533, red=82623, ir=256132
time=45543, red=82599, ir=256141
time=45553, red=82622, ir=256135
time=45563, red=82599, ir=256101
time=45573, red=82611, ir=256074
time=45583, red=82603, ir=256055
time=45593, red=82596, ir=255999
time=45603, red=82584, ir=255978
time=45613, red=82585, ir=255937
time=45623, red=82581, ir=255934
time=45633, red=82579, ir=255875
time=45643, red=82581, ir=255843
time=45653, red=82568, ir=255789
time=45663, red=82558, ir=255723
time=45673, red=82563, ir=255665
time=45683, red=82534, ir=255608
time=45693, red=82553, ir=255575
time=45703, red=82544, ir=255531
time=45714, red=82531, ir=255483
time=45724, red=82519, ir=255451
time=45734, red=82534, ir=255388
time=45744, red=82536, ir=255330
time=45754, red=82510, ir=255298
time=45764, red=82521, ir=255227
time=45774, red=82517, ir=255211
time=45784, red=82523, ir=255176
time=45794, red=82517, ir=255132
time=45804, red=82514, ir=255112
time=45814, red=82498, ir=255098
time=45824, red=82512, ir=255076
time=45834, red=82516, ir=255049
time=45844, red=82516, ir=255032
time=45854, red=82505, ir=254997
time=45864, red=82513, ir=254982
time=45874, red=82509, ir=254965
time=45884, red=82519, ir=254948
time=45894, red=82519, ir=254952
time=45904, red=82525, ir=254947
time=45914, red=82533, ir=254948
time=45924, red=82511, ir=254935
time=45934, red=82516, ir=254928
time=45944, red=82519, ir=254936
time=45954, red=82528, ir=254931
time=45964, red=82547, ir=254941
time=45974, red=82531, ir=254940
time=45984, red=82543, ir=254963
time=45994, red=82542, ir=254967
time=46004, red=82555, ir=254968
time=46014, red=82555, ir=254992
time=46024, red=82562, ir=254987
time=46034, red=82550, ir=255026
time=46044, red=82572, ir=255019
time=46054, red=82567, ir=255027
time=46064, red=82561, ir=255029
time=46074, red=82548, ir=255051
time=46084, red=82581, ir=255059
time=46094, red=82565, ir=255062
time=46104, red=82564, ir=255056
time=46114, red=82571, ir=255087
time=46124, red=82574, ir=255086
time=46134, red=82574, ir=255116
time=46144, red=82575, ir=255108
time=46154, red=82577, ir=255100
time=46164, red=82567, ir=255084
time=46174, red=82567, ir=255088
time=46184, red=82575, ir=255077
time=46194, red=82565, ir=255108
HR=133, SP=90
time=46220, red=82585, ir=255088
time=46225, red=82576, ir=255110
time=46234, red=82581, ir=255114
time=46244, red=82563, ir=255112
time=46254, red=82584, ir=255123
time=46264, red=82577, ir=255137
time=46274, red=82576, ir=255127
time=46284, red=82583, ir=255131
time=46294, red=82569, ir=255129
time=46304, red=82579, ir=255141
time=46314, red=82575, ir=255122
time=46324, red=82582, ir=255113
time=46334, red=82578, ir=255129
time=46344, red=82589, ir=255131
time=46354, red=82591, ir=255127
time=46364, red=82583, ir=255122
time=46374, red=82587, ir=255124
time=46384, red=82585, ir=255162
time=46394, red=82572, ir=255159
time=46404, red=82591, ir=255177
time=46414, red=82583, ir=255179
time=46424, red=82582, ir=255187
time=46434, red=82584, ir=255203
time=46444, red=82592, ir=255217
time=46454, red=82599, ir=255220
time=46464, red=82575, ir=255256
time=46474, red=82592, ir=255288
time=46484, red=82613, ir=255291
time=46494, red=82606, ir=255290
time=46504, red=82601, ir=255322
time=46514, red=82603, ir=255313
time=46524, red=82598, ir=255334
time=46534, red=82637, ir=255375
time=46544, red=82614, ir=255392
time=46554, red=82601, ir=255412
time=46564, red=82610, ir=255430
time=46574, red=82622, ir=255447
time=46584, red=82620, ir=255458
time=46594, red=82606, ir=255467
time=46604, red=82611, ir=255460
time=46614, red=82611, ir=255456
time=46624, red=82604, ir=255491
time=46634, red=82589, ir=255487
time=46644, red=82614, ir=255504
time=46654, red=82604, ir=255508
time=46664, red=82613, ir=255528
time=46674, red=82604, ir=255539
time=46684, red=82616, ir=255557
time=46694, red=82602, ir=255553
time=46704, red=82607, ir=255565
time=46714, red=82608, ir=255569
time=46724, red=82626, ir=255566
time=46734, red=82621, ir=255600
time=46744, red=82607, ir=255589
time=46754, red=82608, ir=255619
time=46764, red=82612, ir=255612
time=46774, red=82606, ir=255606
time=46784, red=82604, ir=255600
time=46794, red=82592, ir=255617
time=46804, red=82606, ir=255625
time=46814, red=82601, ir=255633
time=46824, red=82601, ir=255659
time=46834, red=82594, ir=255661
time=46844, red=82594, ir=255644
time=46854, red=82604, ir=255651
time=46864, red=82603, ir=255674
time=46874, red=82609, ir=255688
time=46884, red=82606, ir=255690
time=46894, red=82600, ir=255714
time=46904, red=82612, ir=255726
time=46914, red=82601, ir=255733
time=46924, red=82606, ir=255727
time=46934, red=82603, ir=255725
time=46944, red=82603, ir=255725
time=46954, red=82596, ir=255729
time=46964, red=82600, ir=255773
time=46974, red=82590, ir=255789
time=46984, red=82617, ir=255789
time=46994, red=82599, ir=255807
time=47004, red=82600, ir=255827
time=47014, red=82603, ir=255829
time=47024, red=82598, ir=255842
time=47034, red=82595, ir=255835
time=47044, red=82602, ir=255867
time=47054, red=82612, ir=255873
time=47064, red=82602, ir=255900
time=47074, red=82614, ir=255898
time=47084, red=82604, ir=255904
time=47094, red=82612, ir=255900
time=47104, red=82602, ir=255905
time=47114, red=82607, ir=255900
time=47124, red=82610, ir=255914
time=47134, red=82598, ir=255918
time=47144, red=82594, ir=255910
time=47154, red=82600, ir=255913
time=47164, red=82603, ir=255896
time=47174, red=82592, ir=255861
time=47184, red=82596, ir=255842
time=47194, red=82574, ir=255817
time=47204, red=82574, ir=255767
HR=133, SP=90
time=47214, red=82575, ir=255728
time=47224, red=82560, ir=255713
time=47234, red=82554, ir=255660
time=47244, red=82543, ir=255623
time=47254, red=82550, ir=255580
time=47264, red=82551, ir=255535
time=47274, red=82550, ir=255480
time=47284, red=82540, ir=255453
time=47294, red=82532, ir=255406
time=47304, red=82535, ir=255375
time=47314, red=82531, ir=255339
time=47324, red=82528, ir=255277
time=47334, red=82512, ir=255247
time=47344, red=82514, ir=255195
time=47354, red=82515, ir=255176
time=47364, red=82508, ir=255137
time=47374, red=82510, ir=255108
time=47384, red=82502, ir=255073
time=47394, red=82518, ir=255043
time=47404, red=82520, ir=255029
time=47414, red=82517, ir=255005
time=47424, red=82501, ir=254990
time=47434, red=82496, ir=254954
time=47444, red=82518, ir=254927
time=47454, red=82516, ir=254921
time=47464, red=82514, ir=254919
time=47474, red=82518, ir=254887
time=47484, red=82518, ir=254886
time=47494, red=82528, ir=254883
time=47504, red=82521, ir=254876
time=47514, red=82523, ir=254874
time=47524, red=82531, ir=254875
time=47534, red=82535, ir=254877
time=47544, red=82539, ir=254910
time=47554, red=82536, ir=254896
time=47564, red=82550, ir=254935
time=47574, red=82557, ir=254971
time=47584, red=82547, ir=254961
time=47594, red=82574, ir=254980
time=47604, red=82565, ir=254986
time=47614, red=82574, ir=254981
time=47624, red=82576, ir=255007
time=47634, red=82575, ir=255023
time=47644, red=82579, ir=255016
time=47654, red=82591, ir=255054
time=47664, red=82584, ir=255076
time=47674, red=82589, ir=255096
time=47684, red=82603, ir=255082
time=47694, red=82588, ir=255112
time=47704, red=82594, ir=255104
time=47714, red=82600, ir=255095
time=47724, red=82595, ir=255121
time=47734, red=82592, ir=255105
time=47744, red=82592, ir=255119
time=47754, red=82593, ir=255101
time=47764, red=82593, ir=255115
time=47774, red=82591, ir=255131
time=47784, red=82588, ir=255110
time=47794, red=82581, ir=255140
time=47804, red=82587, ir=255130
time=47814, red=82594, ir=255131
time=47824, red=82583, ir=255133
time=47834, red=82602, ir=255146
time=47844, red=82602, ir=255164
time=47854, red=82603, ir=255168
time=47864, red=82605, ir=255175
time=47874, red=82605, ir=255146
time=47884, red=82593, ir=255157
time=47894, red=82599, ir=255164
time=47904, red=82588, ir=255184
time=47914, red=82604, ir=255175
time=47924, red=82593, ir=255187
time=47934, red=82594, ir=255193
time=47944, red=82605, ir=255220
time=47954, red=82596, ir=255214
time=47964, red=82605, ir=255207
time=47974, red=82601, ir=255222
time=47984, red=82621, ir=255246
time=47994, red=82606, ir=255249
time=48004, red=82607, ir=255261
time=48014, red=82613, ir=255302
time=48024, red=82627, ir=255318
time=48034, red=82626, ir=255315
time=48044, red=82622, ir=255354
time=48054, red=82612, ir=255349
time=48064, red=82625, ir=255389
time=48074, red=82622, ir=255382
time=48084, red=82630, ir=255410
time=48094, red=82621, ir=255442
time=48104, red=82633, ir=255471
time=48114, red=82628, ir=255489
time=48124, red=82629, ir=255488
time=48134, red=82629, ir=255489
time=48144, red=82636, ir=255497
time=48154, red=82640, ir=255498
time=48164, red=82620, ir=255518
time=48174, red=82641, ir=255531
time=48184, red=82629, ir=255554
time=48194, red=82630, ir=255579
time=48204, red=82637, ir=255584
HR=150, SP=91
time=48229, red=82635, ir=255592
time=48234, red=82617, ir=255601
time=48244, red=82632, ir=255635
time=48254, red=82643, ir=255623
time=48264, red=82631, ir=255623
time=48274, red=82624, ir=255624
time=48284, red=82630, ir=255639
time=48294, red=82631, ir=255664
time=48304, red=82628, ir=255677
time=48314, red=82614, ir=255683
time=48324, red=82616, ir=255696
time=48334, red=82635, ir=255710
time=48344, red=82624, ir=255726
time=48354, red=82618, ir=255714
time=48364, red=82632, ir=255716
time=48374, red=82629, ir=255736
time=48384, red=82626, ir=255769
time=48394, red=82627, ir=255770
time=48404, red=82628, ir=255765
time=48414, red=82612, ir=255767
time=48424, red=82614, ir=255773
time=48434, red=82622, ir=255753
time=48444, red=82612, ir=255756
time=48454, red=82630, ir=255777
time=48464, red=82631, ir=255769
time=48474, red=82620, ir=255792
time=48484, red=82620, ir=255798
time=48494, red=82626, ir=255812
time=48504, red=82632, ir=255800
time=48514, red=82612, ir=255805
time=48524, red=82618, ir=255814
time=48534, red=82612, ir=255834
time=48544, red=82611, ir=255840
time=48554, red=82612, ir=255845
time=48564, red=82622, ir=255864
time=48574, red=82610, ir=255864
time=48584, red=82611, ir=255869
time=48594, red=82613, ir=255879
time=48604, red=82619, ir=255906
time=48614, red=82611, ir=255909
time=48624, red=82607, ir=255910
time=48634, red=82602, ir=255944
time=48644, red=82628, ir=255937
time=48654, red=82632, ir=255961
time=48664, red=82613, ir=255963
time=48674, red=82609, ir=255961
time=48684, red=82602, ir=255975
time=48694, red=82612, ir=255974
time=48704, red=82611, ir=255993
time=48714, red=82624, ir=255995
time=48724, red=82605, ir=256028
time=48734, red=82612, ir=256028
time=48744, red=82606, ir=256009
time=48754, red=82617, ir=255991
time=48764, red=82593, ir=256001
time=48774, red=82599, ir=255998
time=48784, red=82599, ir=255977
time=48794, red=82600, ir=255955
time=48804, red=82600, ir=255916
time=48814, red=82592, ir=255892
time=48824, red=82562, ir=255837
time=48834, red=82582, ir=255813
time=48844, red=82567, ir=255779
time=48854, red=82559, ir=255762
time=48864, red=82563, ir=255703
time=48874, red=82551, ir=255667
time=48884, red=82536, ir=255612
time=48894, red=82556, ir=255596
time=48904, red=82544, ir=255547
time=48914, red=82534, ir=255508
time=48924, red=82528, ir=255443
time=48934, red=82525, ir=255391
time=48944, red=82518, ir=255354
time=48954, red=82512, ir=255300
time=48964, red=82522, ir=255284
time=48974, red=82513, ir=255241
time=48984, red=82509, ir=255209
time=48994, red=82496, ir=255177
time=49004, red=82500, ir=255164
time=49014, red=82509, ir=255137
time=49024, red=82517, ir=255111
time=49034, red=82497, ir=255056
time=49044, red=82496, ir=255038
time=49054, red=82502, ir=255018
time=49064, red=82510, ir=255002
time=49074, red=82511, ir=254967
time=49084, red=82506, ir=254956
time=49094, red=82511, ir=254946
time=49104, red=82503, ir=254937
time=49114, red=82519, ir=254914
time=49124, red=82510, ir=254920
time=49134, red=82533, ir=254908
time=49144, red=82525, ir=254878
time=49154, red=82538, ir=254893
time=49164, red=82538, ir=254917
time=49174, red=82533, ir=254925
time=49184, red=82540, ir=254918
time=49194, red=82543, ir=254933
time=49204, red=82539, ir=254961
time=49214, red=82545, ir=254960
HR=101, SP=-1
time=49224, red=82556, ir=254967
time=49234, red=82558, ir=254997
time=49244, red=82550, ir=254989
time=49254, red=82572, ir=255001
time=49264, red=82563, ir=255003
time=49274, red=82580, ir=255006
time=49284, red=82556, ir=255002
time=49294, red=82562, ir=255017
time=49304, red=82563, ir=255034
time=49314, red=82569, ir=255050
time=49324, red=82574, ir=255066
time=49334, red=82587, ir=255089
time=49344, red=82577, ir=255098
time=49354, red=82578, ir=255103
time=49364, red=82596, ir=255083
time=49374, red=82584, ir=255106
time=49384, red=82599, ir=255093
time=49394, red=82581, ir=255088
time=49404, red=82588, ir=255102
time=49414, red=82585, ir=255099
time=49424, red=82581, ir=255106
time=49434, red=82588, ir=255097
time=49444, red=82573, ir=255107
time=49454, red=82579, ir=255100
time=49464, red=82588, ir=255127
time=49474, red=82580, ir=255127
time=49484, red=82587, ir=255124
time=49494, red=82582, ir=255110
time=49504, red=82593, ir=255117
time=49514, red=82577, ir=255141
time=49524, red=82589, ir=255150
time=49534, red=82580, ir=255151
time=49544, red=82592, ir=255164
time=49554, red=82596, ir=255159
time=49564, red=82591, ir=255180
time=49574, red=82585, ir=255166
time=49584, red=82585, ir=255162
time=49594, red=82587, ir=255170
time=49604, red=82577, ir=255178
time=49614, red=82586, ir=255172
time=49624, red=82581, ir=255153
time=49634, red=82598, ir=255141
time=49644, red=82583, ir=255160
time=49654, red=82587, ir=255154
time=49664, red=82588, ir=255175
time=49674, red=82590, ir=255222
time=49684, red=82595, ir=255229
time=49694, red=82614, ir=255254
time=49704, red=82618, ir=255266
time=49714, red=82608, ir=255312
time=49725, red=82610, ir=255320
time=49735, red=82611, ir=255357
time=49745, red=82621, ir=255357
time=49755, red=82621, ir=255364
time=49765, red=82612, ir=255371
time=49775, red=82618, ir=255385
time=49785, red=82611, ir=255415
time=49795, red=82624, ir=255427
time=49805, red=82613, ir=255430
time=49815, red=82592, ir=255410
time=49825, red=82604, ir=255406
time=49835, red=82603, ir=255376
time=49845, red=82592, ir=255306
time=49855, red=82570, ir=255241
time=49865, red=82563, ir=255166
time=49875, red=82558, ir=255115
time=49885, red=82552, ir=255080
time=49895, red=82550, ir=255065
time=49905, red=82563, ir=255060
time=49915, red=82547, ir=255076
time=49925, red=82561, ir=255086
time=49935, red=82559, ir=255105
time=49945, red=82564, ir=255134
time=49955, red=82560, ir=255152
time=49965, red=82582, ir=255176
time=49975, red=82580, ir=255239
time=49985, red=82582, ir=255264
time=49995, red=82582, ir=255305
time=50005, red=82584, ir=255347
time=50015, red=82582, ir=255353
time=50025, red=82593, ir=255394
time=50035, red=82577, ir=255418
time=50045, red=82589, ir=255437
time=50055, red=82593, ir=255448
time=50065, red=82596, ir=255468
time=50075, red=82598, ir=255498
time=50085, red=82599, ir=255511
time=50095, red=82591, ir=255533
time=50105, red=82599, ir=255550
time=50115, red=82607, ir=255585
time=50125, red=82606, ir=255601
time=50135, red=82608, ir=255635
time=50145, red=82611, ir=255640
time=50155, red=82603, ir=255666
time=50165, red=82623, ir=255666
time=50175, red=82624, ir=255685
time=50185, red=82614, ir=255692
time=50195, red=82619, ir=255724
time=50205, red=82615, ir=255732
time=50215, red=82613, ir=255742
HR=74, SP=-1
time=50239, red=82608, ir=255752
time=50245, red=82610, ir=255776
time=50255, red=82621, ir=255798
time=50265, red=82613, ir=255817
time=50275, red=82607, ir=255817
time=50285, red=82620, ir=255830
time=50295, red=82618, ir=255822
time=50305, red=82613, ir=255844
time=50315, red=82612, ir=255855
time=50325, red=82626, ir=255870
time=50335, red=82618, ir=255879
time=50345, red=82628, ir=255896
time=50355, red=82617, ir=255892
time=50365, red=82605, ir=255886
time=50375, red=82610, ir=255887
time=50385, red=82609, ir=255895
time=50395, red=82617, ir=255885
time=50405, red=82595, ir=255890
time=50415, red=82602, ir=255873
time=50425, red=82588, ir=255850
time=50435, red=82587, ir=255835
time=50445, red=82589, ir=255799
time=50455, red=82590, ir=255761
time=50465, red=82586, ir=255719
time=50475, red=82572, ir=255670
time=50485, red=82568, ir=255616
time=50495, red=82557, ir=255584
time=50505, red=82554, ir=255541
